comp_name,link,apply_require,condition,comp_info
㈜디케이앤트,https://www.jobkorea.co.kr/Recruit/GI_Read/45097764?Oem_Code=C1&logpath=1&stext=&listno=373,"경력 신입·경력 (2년이상) 학력 학력무관 핵심역량 계획성, 성실성, 성장지향성, 성취지향성, 협동심 우대 기본우대 컴퓨터활용능력 우수자",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 송파구 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기 직책 팀원 더보기 팀장/매니저/실장 직책 더보기 레이어 닫기,산업(업종) 방송장비 제조업 사원수 16명 설립년도 2013년 (12년차) 기업형태 중소기업 (비상장) 홈페이지 dkant.net
㈜한국금융아이티,https://www.jobkorea.co.kr/Recruit/GI_Read/45097184?Oem_Code=C1&logpath=1&stext=&listno=374,"경력 신입·경력 학력 대학원(석사)이상 (졸업예정자 가능) 스킬 .Net, Android, AnyFrame, Python, Pytorch, Tensorflow 우대 기본우대 국가유공자 우대전공 컴퓨터공학과",고용형태 병역특례 전문연구요원(전직가능) 급여 회사내규에 따름 지역 서울시 영등포구 지도 시간 주5일 (월~금) 08:00~17:00 직급 사원급 더보기 주임~대리급 과장~차장급 부장급 직급 더보기 레이어 닫기 직책 팀원 더보기 팀장/매니저/실장 직책 더보기 레이어 닫기,산업(업종) 솔루션·SI·CRM·ERP 사원수 56명 설립년도 2005년 (20년차) 기업형태 벤처기업 (비상장) 홈페이지 kfits.co.kr
㈜바이온테크,https://www.jobkorea.co.kr/Recruit/GI_Read/45093624?Oem_Code=C1&logpath=1&stext=&listno=375,"경력 경력 학력 학력무관 스킬 C#, C++, MFC, OpenCV, Euresys 라이브러리 사용 가능자 우대 기본우대 영어가능자",고용형태 정규직 수습기간협의 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 군포시 지도 시간 주5일 (월~금) 09:00~18:00 직책 팀원 더보기 팀장/매니저/실장 파트장/그룹장 직책 더보기 레이어 닫기,산업(업종) 반도체 제조용 기계 제조업 사원수 12명 설립년도 2022년 (3년차) 기업형태 중소기업 (비상장) 홈페이지 viontech.co.kr
모빌테크,https://www.jobkorea.co.kr/Recruit/GI_Read/45092479?Oem_Code=C1&logpath=1&stext=&listno=376,"경력 신입·경력 학력 대졸이상 스킬 C, C++, Linux",고용형태 계약직 근무기간 3개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00 자율출퇴근제,산업(업종) 전기ㆍ전자공학 연구개발업 사원수 112명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 mobiltech.io
㈜브릭,https://www.jobkorea.co.kr/Recruit/GI_Read/45091389?Oem_Code=C1&logpath=1&stext=&listno=377,"경력 경력 (5년이상) 학력 대졸이상 (졸업예정자 가능) 스킬 Python, R 우대 기본우대 공모전 입상자 우대전공 통계학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 08:00~17:00 직책 팀원,산업(업종) 솔루션·SI·CRM·ERP 사원수 70명 설립년도 2011년 (14년차) 기업형태 중소기업 (비상장) 홈페이지 brique.co.kr
오투오,https://www.jobkorea.co.kr/Recruit/GI_Read/45082669?Oem_Code=C1&logpath=1&stext=&listno=378,"경력 경력무관 학력 대학원(석사)이상 (졸업예정자 가능) 스킬 Python, Github, GPT 핵심역량 성실성, 협동심, 성취지향성",고용형태 정규직 수습 3개월 병역특례 전문연구요원 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 수정구 지도 시간 주5일 (월~금) 09:30~18:30,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 16명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 o2o.kr
㈜시스윈모빌리티,https://www.jobkorea.co.kr/Recruit/GI_Read/45079284?Oem_Code=C1&logpath=1&stext=&listno=379,"경력 신입·경력 학력 대졸이상 스킬 C#, C++, Visual Studio, Linux 우대 기본우대 관련 학과 전공자",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 화성시 지도 시간 주5일 (월~금) 자율출퇴근제 시행(근무 8시간) 직급 사원급 더보기 주임~대리급 과장~차장급 부장급 직급 더보기 레이어 닫기,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 10명 설립년도 2023년 (2년차) 기업형태 중소기업 (비상장) 홈페이지 syswin.co.kr
㈜시스윈모빌리티,https://www.jobkorea.co.kr/Recruit/GI_Read/45079281?Oem_Code=C1&logpath=1&stext=&listno=380,"경력 경력 (2년이상) 학력 대졸이상 스킬 C, C#, C++, OpenCV, Python, Halcon, Mil 우대 기본우대 석사학위 수여자",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 화성시 지도 시간 주5일 (월~금) 자율출퇴근제 시행 직급 사원급 더보기 주임~대리급 과장~차장급 부장급 직급 더보기 레이어 닫기,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 10명 설립년도 2023년 (2년차) 기업형태 중소기업 (비상장) 홈페이지 syswin.co.kr
브이젠㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45079040?Oem_Code=C1&logpath=1&stext=&listno=381,"경력 경력 (3년이상) 학력 대졸이상 스킬 AWS, Azure, Docker, GCP, kubernetes, NoSQL, Python, RDBMS, Scala, Spark 핵심역량 계획성, 성실성, 협동심, 성장지향성 우대 우대전공 컴퓨터공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 마포구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 면접 후 결정,산업(업종) 솔루션·SI·CRM·ERP 사원수 23명 설립년도 2017년 (8년차) 기업형태 벤처기업 (비상장) 홈페이지 vgen.co.kr
Upstage,https://www.jobkorea.co.kr/Recruit/GI_Read/45073242?Oem_Code=C1&logpath=1&stext=&listno=382,"경력 경력 (1년이상) 학력 대학원(석사)이상 스킬 C++, Python, Pytorch, Tensorflow",고용형태 정규직 급여 회사내규에 따름 지역 경기도 용인시 수지구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 124명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 upstage.ai
Upstage,https://www.jobkorea.co.kr/Recruit/GI_Read/45072873?Oem_Code=C1&logpath=1&stext=&listno=383,"경력 경력 (3년이상) 학력 학력무관 스킬 Pytorch, Tensorflow",고용형태 정규직 급여 회사내규에 따름 지역 경기도 용인시 수지구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 124명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 upstage.ai
Upstage,https://www.jobkorea.co.kr/Recruit/GI_Read/45072700?Oem_Code=C1&logpath=1&stext=&listno=384,"경력 경력 (5년이상) 학력 학력무관 스킬 AWS, Azure, GCP, kubernetes, Linux",고용형태 정규직 급여 회사내규에 따름 지역 경기도 용인시 수지구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 124명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 upstage.ai
㈜와따에이아이,https://www.jobkorea.co.kr/Recruit/GI_Read/45072297?Oem_Code=C1&logpath=1&stext=&listno=385,"경력 경력 (1년이상) 학력 초대졸이상 스킬 C#, C++, OpenCV, Python, R, Rust","고용형태 정규직 급여 연봉 6,000~8,000만원 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 22명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 watanow.com
시티아이랩㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45072160?Oem_Code=C1&logpath=1&stext=&listno=386,"경력 경력무관 학력 학력무관 스킬 Flutter, OpenCV, Python, Scipy, Tensorflow, Nginx, Numpy, fast-api, tkinter&PyQt",고용형태 정규직 수습 3개월 인턴 근무기간 6개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 수정구 지도 시간 주5일 (월~금) 09:00~18:00 재택근무제 운영중,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 8명 설립년도 2021년 (4년차) 기업형태 중소기업 (비상장) 홈페이지 https://cityeyelab.com
㈜스탠스,https://www.jobkorea.co.kr/Recruit/GI_Read/45069120?Oem_Code=C1&logpath=1&stext=&listno=387,"경력 경력무관 직무별 상이 학력 대졸이상 직무별 상이 스킬 C++, Git, JAVA, Jira, Jquery, NoSQL, Pytorch, RDBMS, React, Spring Boot, Tensorflow, Vue.js, Confluence, Figma, Illustrator, Photoshop, XR 핵심역량 계획성, 성실성, 꼼꼼함 우대 기본우대 영어가능자 자격증 정보처리기사",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 노원구 지도,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 41명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 stans.co.kr
㈜에이젠글로벌,https://www.jobkorea.co.kr/Recruit/GI_Read/45065792?Oem_Code=C1&logpath=1&stext=&listno=388,경력 경력 (3년이상) 학력 대졸이상 우대 기본우대 유관업무 경력자(3년),고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 영등포구 지도 시간 주5일 (월~금) 09:30~18:30,산업(업종) IT컨설팅 사원수 32명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 aizenglobal.com
㈜씨엘모빌리티,https://www.jobkorea.co.kr/Recruit/GI_Read/45056712?Oem_Code=C1&logpath=1&stext=&listno=389,"경력 경력 (3년이상) 학력 학력무관 스킬 C#, C++, GoLang, Python, Ai, 머신러닝, 딥러닝 핵심역량 계획성, 꼼꼼함, 성장지향성, 적응성, 창의성 우대 기본우대 유관업무 경험자(인턴·알바)",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 사원급 더보기 주임~대리급 직급 더보기 레이어 닫기,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 50명 설립년도 2012년 (13년차) 기업형태 중소기업 (비상장) 홈페이지 ciel.co.kr
슈프리마,https://www.jobkorea.co.kr/Recruit/GI_Read/45056165?Oem_Code=C1&logpath=1&stext=&listno=390,경력 경력 (2년이상) 학력 대졸이상 우대 기본우대 영어가능자,고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 오전 8시~10시 자율 출근 / 4.5일제 (매주 금요일 4시간 근무) 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기,산업(업종) 유선 통신장비 제조업 사원수 210명 설립년도 2015년 (10년차) 기업형태 중소기업 (코스닥) 홈페이지 https://hr-suprema.career.greetinghr.com
㈜ 제이시스,https://www.jobkorea.co.kr/Recruit/GI_Read/45052816?Oem_Code=C1&logpath=1&stext=&listno=391,"경력 신입·경력 (3년이상) 학력 대졸이상 스킬 ArcGIS, CSS, HTML, JAVA, Javascript, Python, QGIS, PowerPoint, OA, 컴퓨터활용능력 우대 기본우대 석사학위 수여자",고용형태 정규직 수습 3개월 계약직 근무기간 6개월 병역특례 전문연구요원 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 광명시 지도 시간 주5일 (월~금) 09:00~18:00 유연근무제(선택적근로제) 직급 사원급 더보기 주임~대리급 면접 후 결정 직급 더보기 레이어 닫기 직책 팀원,산업(업종) 솔루션·SI·CRM·ERP 사원수 65명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 jsisystem.com
㈜리콘랩스,https://www.jobkorea.co.kr/Recruit/GI_Read/45049250?Oem_Code=C1&logpath=1&stext=&listno=392,경력 경력무관 학력 대학원(석사)이상,"고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 재택근무 가능 지도 시간 주5일 (월~금) 09:30~18:30 탄력근무제",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 40명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.reconlabs.ai
웨이센,https://www.jobkorea.co.kr/Recruit/GI_Read/45047416?Oem_Code=C1&logpath=1&stext=&listno=393,"경력 경력 (5년이상) 학력 대졸이상 스킬 Python, Pytorch, Tensorflow",고용형태 정규직 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 48명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 waycen.com
씨드로닉스㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45046368?Oem_Code=C1&logpath=1&stext=&listno=394,"경력 경력 (3년이상) 학력 대학원(석사)이상 스킬 C, C++, OpenCV 핵심역량 계획성, 성실성, 협동심, 꼼꼼함, 윤리의식 우대 기본우대 병역특례",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 자율출퇴근제(13시~17시 집중근로시간) 직책 팀원,산업(업종) 솔루션·SI·CRM·ERP 사원수 40명 설립년도 2015년 (10년차) 기업형태 벤처기업 (비상장) 홈페이지 seadronix.com
㈜소프트웨어품질공학센터,https://www.jobkorea.co.kr/Recruit/GI_Read/45044556?Oem_Code=C1&logpath=1&stext=&listno=395,경력 경력무관 학력 학력무관 우대 기본우대 인근거주자 자격증 컴퓨터시스템응용기술사,"고용형태 정규직 수습 3개월 급여 연봉 5,000~6,000만원 - 면접 후 결정 지역 대전시 유성구 지도 시간 주5일 (월~금) 09:00~18:00 직급 면접 후 결정 직책 팀장/매니저/실장",산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 9명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 sqec.co.kr
㈜트루엔,https://www.jobkorea.co.kr/Recruit/GI_Read/45039918?Oem_Code=C1&logpath=1&stext=&listno=396,경력 경력무관 학력 학력무관,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 구로구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 비디오 및 기타 영상기기 제조업 사원수 96명 설립년도 2005년 (20년차) 기업형태 중소기업 (코스닥) 홈페이지 truen.co.kr
㈜트루엔,https://www.jobkorea.co.kr/Recruit/GI_Read/45039723?Oem_Code=C1&logpath=1&stext=&listno=397,경력 경력 (3년이상) 학력 대학원(석사)이상,고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 구로구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 비디오 및 기타 영상기기 제조업 사원수 96명 설립년도 2005년 (20년차) 기업형태 중소기업 (코스닥) 홈페이지 truen.co.kr
㈜디지털조이,https://www.jobkorea.co.kr/Recruit/GI_Read/45035572?Oem_Code=C1&logpath=1&stext=&listno=398,경력 경력무관 학력 학력무관 우대 자격증 정보처리기사,"고용형태 정규직 수습 3개월 인턴 근무기간 3개월 정규직 전환가능 프리랜서 정규직 전환가능 급여 연봉 2,500만원 이상 - 면접 후 결정 지역 서울시 금천구 , 재택근무 가능 지도 시간 주5일 (월~금) 10:00~19:00 탄력근무 및 유연근무 가능 탄력근무제 직급 사원급 직책 팀원",산업(업종) 모바일·APP 기업형태 벤처기업 (-)
㈜이노포스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45032909?Oem_Code=C1&logpath=1&stext=&listno=399,"경력 신입·경력 (3년이상) 학력 대졸이상 스킬 Hadoop, SQL, BigQuery, DBMS, JSON, 정보처리기사 자격 우대 기본우대 문서작성 우수자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 면접 후 결정,산업(업종) 기타 엔지니어링 서비스업 사원수 23명 설립년도 2011년 (14년차) 기업형태 중소기업 (비상장) 홈페이지 innopost21.com
㈜이노포스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45032851?Oem_Code=C1&logpath=1&stext=&listno=400,"경력 신입·경력 (3년이상) 학력 대졸이상 스킬 Python, Pytorch, Tensorflow, Scikit-Learn 우대 기본우대 문서작성 우수자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 면접 후 결정,산업(업종) 기타 엔지니어링 서비스업 사원수 23명 설립년도 2011년 (14년차) 기업형태 중소기업 (비상장) 홈페이지 innopost21.com
㈜코드랩이앤티,https://www.jobkorea.co.kr/Recruit/GI_Read/45032702?Oem_Code=C1&logpath=1&stext=&listno=401,"경력 경력무관 학력 대졸이상 (졸업예정자 가능) 스킬 API, AWS, Docker, Git, JAVA, JPA, MariaDB, MongoDB, MSA",고용형태 정규직 수습 3개월 계약직 근무기간협의 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:30~18:30 탄력근무제 직급 면접 후 결정,산업(업종) 컴퓨터 학원 설립년도 2023년 (2년차) 기업형태 중소기업 (-)
㈜코드랩이앤티,https://www.jobkorea.co.kr/Recruit/GI_Read/45032677?Oem_Code=C1&logpath=1&stext=&listno=402,"경력 경력 (2년이상) 학력 대졸이상 스킬 API, AWS, Docker, Git, JAVA, JPA, MariaDB, MongoDB, MSA",고용형태 계약직 근무기간협의 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:30~18:30 직급 면접 후 결정,산업(업종) 컴퓨터 학원 설립년도 2023년 (2년차) 기업형태 중소기업 (-)
㈜에이젠코어,https://www.jobkorea.co.kr/Recruit/GI_Read/45023537?Oem_Code=C1&logpath=1&stext=&listno=403,"경력 경력 (3년이상) 학력 대졸이상 스킬 JAVA, Matlab, Python, SQL 핵심역량 계획성, 성실성, 창의성 우대 기본우대 석사학위 수여자",고용형태 정규직 수습기간협의 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 수원시 영통구 지도 시간 주5일 (월~금) 09:00~18:00 3개월 단위로 유연근무제 적용(1일 최소 4시간 근무 가능) 탄력근무제 직급 면접 후 결정,산업(업종) 일반용 전기 조명장치 제조업 사원수 50명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 agencore.net
메디웨일,https://www.jobkorea.co.kr/Recruit/GI_Read/45019835?Oem_Code=C1&logpath=1&stext=&listno=404,"경력 신입 학력 학력무관 스킬 Python, Pytorch, Tensorflow, Lightning",고용형태 정규직 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 20명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 mediwhale.com
㈜에이아이에코젠랩(AIEcoG,https://www.jobkorea.co.kr/Recruit/GI_Read/45018240?Oem_Code=C1&logpath=1&stext=&listno=405,"경력 경력무관 학력 대졸이상 (졸업예정자 가능) 스킬 C++, Python, Pytorch, Tensorflow, Tableau 핵심역량 성실성, 적응성, 계획성, 꼼꼼함 우대 기본우대 석사학위 수여자","고용형태 계약직 근무기간 6개월 급여 연봉 3,000~5,000만원 지역 서울시 관악구 지도 시간 주5일 (월~금) 09:00~18:00 직급 면접 후 결정 직책 팀원",산업(업종) 축산 관련 서비스업 설립년도 2023년 (2년차) 기업형태 중소기업 (-)
애드인에듀,https://www.jobkorea.co.kr/Recruit/GI_Read/45009404?Oem_Code=C1&logpath=1&stext=&listno=406,"경력 경력무관 학력 학력무관 스킬 AWS, Docker, Spring Boot, Notion, GitHub, 머신러닝, React.js, 딥러닝, 보조강사, 개발강의 핵심역량 계획성, 협동심, 성장지향성, 성실성, 꼼꼼함",고용형태 정규직 수습 3개월 계약직 근무기간 12개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:30~18:00 직급 면접 후 결정,산업(업종) 학원·어학원·교육원 사원수 10명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 addinedu.com
데이터마케팅코리아,https://www.jobkorea.co.kr/Recruit/GI_Read/45008595?Oem_Code=C1&logpath=1&stext=&listno=407,"경력 경력 (3년이상) 학력 초대졸이상 스킬 CSS, Django, Flask, HTML, PostgreSQL, Python, Fastapi, LLM 핵심역량 협동심, 성장지향성, 성실성, 창의성 우대 기본우대 관련 학과 전공자 우대전공 정보통신공학과","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 재택근무 가능 지도 시간 주5일 (월~금) 09:30~18:30 직급 주임~대리급 더보기 과장~차장급 면접 후 결정 직급 더보기 레이어 닫기 직책 팀원",산업(업종) 컴퓨터시스템 통합 자문 및 구축 서비스업 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 datamarketing.co.kr
데이터마케팅코리아,https://www.jobkorea.co.kr/Recruit/GI_Read/45008455?Oem_Code=C1&logpath=1&stext=&listno=408,"경력 경력 (3년이상) 학력 초대졸이상 스킬 Azure, GCP, Javascript, PostgreSQL, Python, AWS EKS, BigQuery, Bitbucket 핵심역량 협동심, 성장지향성, 성실성, 창의성 우대 기본우대 관련 학과 전공자 우대전공 정보통신공학과","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 재택근무 가능 지도 시간 주5일 (월~금) 09:30~18:30 직급 주임~대리급 더보기 과장~차장급 면접 후 결정 직급 더보기 레이어 닫기 직책 팀원 더보기 팀장/매니저/실장 파트장/그룹장 직책 더보기 레이어 닫기",산업(업종) 컴퓨터시스템 통합 자문 및 구축 서비스업 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 datamarketing.co.kr
바이오커넥트,https://www.jobkorea.co.kr/Recruit/GI_Read/45000684?Oem_Code=C1&logpath=1&stext=&listno=409,"경력 경력무관 학력 학력무관 스킬 C++, OpenCV, Python, DL",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 제약·보건·바이오 사원수 7명 설립년도 2018년 (7년차) 기업형태 중소기업 (비상장) 홈페이지 bioconnect.co.kr
㈜에니트,https://www.jobkorea.co.kr/Recruit/GI_Read/44989194?Oem_Code=C1&logpath=1&stext=&listno=410,"경력 경력 (3년이상) 학력 대졸이상 스킬 Ajax, C, C#, C++, HTML, JSP, Python, SQL, Tensorflow 우대 기본우대 컴퓨터활용능력 우수자 우대전공 정보통신공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:00~18:00 직책 팀원,산업(업종) 전기·전자·제어 사원수 25명 설립년도 2018년 (7년차) 기업형태 벤처기업 (비상장) 홈페이지 enitt.co.kr
㈜하가,https://www.jobkorea.co.kr/Recruit/GI_Read/44988426?Oem_Code=C1&logpath=1&stext=&listno=411,경력 경력무관 학력 대졸이상 우대 우대전공 컴퓨터 소프트웨어,고용형태 정규직 수습 3개월 계약직 근무기간 12개월 정규직 전환가능 급여 회사내규에 따름 지역 경북 경산시 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 교육관련 자문 및 평가업 사원수 5명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 haga.kr
㈜딥인스펙션,https://www.jobkorea.co.kr/Recruit/GI_Read/44988176?Oem_Code=C1&logpath=1&stext=&listno=412,"경력 경력 (3년이상) 학력 대졸이상 스킬 C++, Python 우대 기본우대 석사학위 수여자 자격증 정보처리기사 우대전공 정보통신공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 송파구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 24명 설립년도 2015년 (10년차) 기업형태 중소기업 (비상장) 홈페이지 deepinspection.ai
㈜엘로이랩,https://www.jobkorea.co.kr/Recruit/GI_Read/44987826?Oem_Code=C1&logpath=1&stext=&listno=413,"경력 경력 학력 대졸이상 핵심역량 꼼꼼함, 성장지향성, 성실성, 성취지향성",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 서울시 구로구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 사원급 직책 팀원,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 26명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 elroilab.com
딥브레인 AI,https://www.jobkorea.co.kr/Recruit/GI_Read/44979540?Oem_Code=C1&logpath=1&stext=&listno=414,"경력 신입·경력 학력 대학원(석사)이상 스킬 C, C#, C++, JAVA, Python, C++Builder",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:30~18:30 직책 팀원,산업(업종) 솔루션·SI·CRM·ERP 사원수 103명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 https://www.deepbrain.io
에너자이,https://www.jobkorea.co.kr/Recruit/GI_Read/44985482?Oem_Code=C1&logpath=1&stext=&listno=415,"경력 경력무관 학력 학력무관 스킬 Keras, Python, Pytorch, Tensorflow, NAS, network compression","고용형태 정규직 병역특례 현역, 보충역, 전문연구요원, 산업기능요원(전직가능) 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 컨설팅·연구·조사 사원수 27명 설립년도 2019년 (6년차) 기업형태 벤처기업 (비상장) 홈페이지 enerzai.com
딥브레인 AI,https://www.jobkorea.co.kr/Recruit/GI_Read/44979528?Oem_Code=C1&logpath=1&stext=&listno=416,경력 신입 학력 대졸이상,"고용형태 병역특례 전문연구요원, 산업기능요원 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 솔루션·SI·CRM·ERP 사원수 103명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 https://www.deepbrain.io
㈜좋은정보기술,https://www.jobkorea.co.kr/Recruit/GI_Read/44978774?Oem_Code=C1&logpath=1&stext=&listno=417,"경력 신입·경력 (2년이상) 학력 대졸이상 (졸업예정자 가능) 스킬 Hadoop, Kafka, NoSQL, Python, R, Spark, Nifi, MML, 생성 AI 우대 기본우대 영어가능자 자격증 정보처리기사 우대전공 컴퓨터공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 전북 전주시 덕진구 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급 더보기 과장~차장급 부장급 직급 더보기 레이어 닫기 직책 팀원 더보기 팀장/매니저/실장 직책 더보기 레이어 닫기,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 15명 설립년도 2007년 (18년차) 기업형태 중소기업 (비상장) 홈페이지 goodit.kr
