comp_name,link,apply_require,condition,comp_info
㈜벡터시스,https://www.jobkorea.co.kr/Recruit/GI_Read/45287857?Oem_Code=C1&logpath=1&stext=&listno=183,"경력 신입·경력 학력 초대졸이상 (졸업예정자 가능) 스킬 Python, C/C++ 핵심역량 계획성, 성실성, 꼼꼼함, 창의성, 성장지향성, 스트레스관리, 윤리의식, 성취지향성",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 용인시 수지구 지도 시간 주5일 (월~금) 09:30~18:30,산업(업종) 솔루션·SI·CRM·ERP 사원수 7명 설립년도 2017년 (8년차) 기업형태 벤처기업 (비상장) 홈페이지 vectorsis.co.kr
㈜비전스페이스,https://www.jobkorea.co.kr/Recruit/GI_Read/45287234?Oem_Code=C1&logpath=1&stext=&listno=184,"경력 경력무관 학력 학력무관 스킬 C++, Python, Pytorch, Tensorflow, ROS, SLAM, SVM, 자율주행, RMS 핵심역량 계획성, 성실성, 창의성, 협동심, 메타인지, 성장지향성, 성취지향성, 꼼꼼함, 스트레스관리 우대 기본우대 석사학위 수여자","고용형태 정규직 수습 3개월 급여 연봉 4,000만원 이상 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 5명 설립년도 2023년 (2년차) 기업형태 중소기업 (비상장) 홈페이지 visionspace.co.kr
라온피플㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45286294?Oem_Code=C1&logpath=1&stext=&listno=185,"경력 경력무관 학력 학력무관 스킬 C++, Python, Pytorch, Tensorflow, 영상처리 우대 기본우대 유관업무 경력자(5년)",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 과천시 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 전기·전자·제어 사원수 100명 설립년도 2010년 (15년차) 기업형태 벤처기업 (비상장) 홈페이지 laonpeople.com
비솔,https://www.jobkorea.co.kr/Recruit/GI_Read/45285785?Oem_Code=C1&logpath=1&stext=&listno=186,"경력 경력 (5년이상) 학력 학력무관 스킬 AWS, Pytorch, Tensorflow",고용형태 정규직 급여 회사내규에 따름 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 컴퓨터·하드웨어·장비 사원수 37명 설립년도 2000년 (25년차) 기업형태 벤처기업 (비상장) 홈페이지 visol.co.kr
키네마스터 주식회사,https://www.jobkorea.co.kr/Recruit/GI_Read/45285653?Oem_Code=C1&logpath=1&stext=&listno=187,"경력 신입·경력 학력 학력무관 스킬 C, C++, Python 우대 기본우대 유관업무 경험자(인턴·알바)",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 62명 설립년도 2002년 (23년차) 기업형태 중소기업 (코스닥) 홈페이지 kinemastercorp.com
㈜두원전자통신,https://www.jobkorea.co.kr/Recruit/GI_Read/45285920?Oem_Code=C1&logpath=1&stext=&listno=188,경력 경력 (6년이상) 학력 대졸이상 우대 기본우대 석사이상 학위 소지자 우대,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 과장~차장급 더보기 부장급 직급 더보기 레이어 닫기 직책 팀장/매니저/실장,산업(업종) 네트워크·통신서비스 사원수 100명 설립년도 2009년 (16년차) 기업형태 중소기업 (비상장) 홈페이지 doowoninc.com
㈜더존비즈온,https://www.jobkorea.co.kr/Recruit/GI_Read/45284883?Oem_Code=C1&logpath=1&stext=&listno=189,"경력 경력 학력 학력무관 스킬 Hadoop, Spark, SQL, Linux",고용형태 정규직 급여 회사내규에 따름 지역 서울시 중구 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 면접 후 결정 직급 더보기 레이어 닫기 직책 팀원,"산업(업종) 컴퓨터 프로그래밍 서비스업 사원수 1,735명 설립년도 1977년 (48년차) 기업형태 중견기업 (코스피) 홈페이지 douzone.com"
㈜위존 강남사업장,https://www.jobkorea.co.kr/Recruit/GI_Read/45284502?Oem_Code=C1&logpath=1&stext=&listno=190,"경력 경력 (3년이상) 학력 학력무관 스킬 Pytorch, Tensorflow","고용형태 정규직 수습 3개월 급여 연봉 4,000~6,500만원 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 유연근무제(08:00~18:30 / 30분간격 선택) 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기",산업(업종) 솔루션·SI·CRM·ERP 사원수 158명 설립년도 1998년 (27년차) 기업형태 중소기업 (비상장) 홈페이지 wezon.com
㈜위존 강남사업장,https://www.jobkorea.co.kr/Recruit/GI_Read/45284451?Oem_Code=C1&logpath=1&stext=&listno=191,"경력 경력 (3년이상) 학력 학력무관 스킬 Python, Pytorch, Spark, Tensorflow","고용형태 정규직 수습 3개월 급여 연봉 4,000~6,500만원 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 유연근무제(08:00~18:30 / 30분간격 선택) 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기",산업(업종) 솔루션·SI·CRM·ERP 사원수 158명 설립년도 1998년 (27년차) 기업형태 중소기업 (비상장) 홈페이지 wezon.com
㈜엘로이랩,https://www.jobkorea.co.kr/Recruit/GI_Read/45284526?Oem_Code=C1&logpath=1&stext=&listno=192,"경력 경력 학력 대학원(석사)이상 핵심역량 꼼꼼함, 성장지향성, 성실성, 성취지향성",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 서울시 구로구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 사원급 직책 팀원,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 26명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 elroilab.com
㈜제이제이앤컴퍼니스,https://www.jobkorea.co.kr/Recruit/GI_Read/45284222?Oem_Code=C1&logpath=1&stext=&listno=193,"경력 경력 (3년이상) 학력 초대졸이상 스킬 JAVA, kubernetes, OpenCV, Python, Pytorch, RDBMS, Vision 우대 기본우대 컴퓨터활용능력 우수자","고용형태 정규직 수습 3개월 급여 연봉 4,200~7,000만원 - 면접 후 결정 지역 서울시 구로구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제",산업(업종) 자동차·조선·철강·항공 사원수 10명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 jjandcompanies.com
㈜한국정보공작소,https://www.jobkorea.co.kr/Recruit/GI_Read/45283721?Oem_Code=C1&logpath=1&stext=&listno=194,"경력 경력 (7년이상) 학력 대졸이상 (졸업예정자 가능) 스킬 JAVA, MySQL, PHP, Python, SQL 핵심역량 성실성, 창의성, 협동심, 꼼꼼함 우대 기본우대 프리젠테이션 능력우수자 자격증 정보처리기사 우대전공 산업공학과",고용형태 정규직 수습 1개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:00~18:00 직급 부장급 더보기 임원~CEO 직급 더보기 레이어 닫기 직책 팀장/매니저/실장,산업(업종) 솔루션·SI·CRM·ERP 사원수 38명 설립년도 2005년 (20년차) 기업형태 중소기업 (비상장) 홈페이지 kibi.co.kr
페이크아이즈,https://www.jobkorea.co.kr/Recruit/GI_Read/45282961?Oem_Code=C1&logpath=1&stext=&listno=195,"경력 경력무관 학력 대학원(석사)이상 (졸업예정자 가능) 스킬 OpenCV, Python, Pytorch, Matplotlib, Seaborn, plotly 핵심역량 성취지향성, 성장지향성, 계획성, 성실성, 꼼꼼함, 창의성, 협동심","고용형태 정규직 수습 3개월 급여 연봉 4,500~4,500만원 지역 서울시 마포구 지도 시간 주5일 (월~금) 10:00~19:00 직급 사원급 더보기 주임~대리급 직급 더보기 레이어 닫기 직책 팀원",산업(업종) 기타 게임 소프트웨어 개발 및 공급업 사원수 5명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 fakeeyes.net
㈜티맥스메타에이아이,https://www.jobkorea.co.kr/Recruit/GI_Read/45280851?Oem_Code=C1&logpath=1&stext=&listno=196,경력 경력 학력 대졸이상 (졸업예정자 가능),고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 96명 설립년도 2022년 (3년차) 기업형태 중소기업 (비상장)
㈜앤에이치씨,https://www.jobkorea.co.kr/Recruit/GI_Read/45279260?Oem_Code=C1&logpath=1&stext=&listno=197,"경력 신입·경력 학력 초대졸이상 스킬 C#, C++ 핵심역량 성취지향성, 계획성, 적응성, 성장지향성, 창의성, 협동심, 성실성, 꼼꼼함, 스트레스관리, 윤리의식 우대 우대전공 정보통신공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 인천시 연수구 지도 시간 주5일 (월~금) 09:00~18:00 직급 면접 후 결정,산업(업종) 디스플레이 제조용 기계 제조업 사원수 10명 설립년도 2015년 (10년차) 기업형태 중소기업 (비상장) 홈페이지 inhc.co.kr
애니모션텍㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45278267?Oem_Code=C1&logpath=1&stext=&listno=198,"경력 경력 (5년이상) 학력 대졸이상 스킬 C, C#, C++, MFC, OpenCV, 머신러닝, 딥러닝, 이미지 프로세싱 우대 기본우대 유관업무 경력자 우대전공 환경에너지공학과","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 인천시 남동구 , 인천전지역 지도 시간 주5일 (월~금) 08:30~17:30 직급 과장~차장급 직책 팀원",산업(업종) 전기·전자·제어 사원수 45명 설립년도 2007년 (18년차) 기업형태 중소기업 (비상장) 홈페이지 animotion.co.kr
메이킷올,https://www.jobkorea.co.kr/Recruit/GI_Read/45276026?Oem_Code=C1&logpath=1&stext=&listno=199,"경력 경력무관 학력 대졸이상 (졸업예정자 가능) 스킬 Arduino, Python, 라즈베리파이, PowerPoint, ESP32, 3D프린터, 인공지능 핵심역량 창의성, 협동심, 성장지향성, 적응성 우대 기본우대 인근거주자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 고양시 덕양구 지도 시간 주5일 (월~금) 10:00~19:00 탄력근무제 직책 팀원,산업(업종) 산업용 로봇 제조업 사원수 11명 설립년도 2018년 (7년차) 기업형태 중소기업 (비상장) 홈페이지 makeitall.co.kr
이모션웨이브㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45275793?Oem_Code=C1&logpath=1&stext=&listno=200,"경력 경력무관 학력 대졸이상 (졸업예정자 가능) 스킬 Jira, Python, Pytorch, Tensorflow, Excel, Notion, Ethereum, GPT, Diffusion, LLM 핵심역량 성실성, 성취지향성, 성장지향성, 계획성, 꼼꼼함, 적응성 우대 외국어 [영어] TOEIC 우대전공 정보통신공학과",고용형태 정규직 수습 6개월 계약직 근무기간 6개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 10:00~19:00 직급 주임~대리급 더보기 과장~차장급 부장급 직급 더보기 레이어 닫기 직책 팀원 더보기 파트장/그룹장 직책 더보기 레이어 닫기,산업(업종) 포털·컨텐츠·커뮤니티 사원수 42명 설립년도 2013년 (12년차) 기업형태 벤처기업 (비상장) 홈페이지 https://emotionwave.com
팜피㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45274820?Oem_Code=C1&logpath=1&stext=&listno=201,"경력 경력무관 학력 학력무관 스킬 Docker, MariaDB, MySQL, PostgreSQL, Ai, LLM, liama, Lamba 핵심역량 성실성, 성장지향성, 꼼꼼함","고용형태 병역특례 현역 급여 연봉 2,500만원 이상 - 면접 후 결정 지역 서울시 동작구 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 컴퓨터 프로그래밍 서비스업 사원수 28명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.famppy.com
팜피㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45274803?Oem_Code=C1&logpath=1&stext=&listno=202,"경력 경력무관 학력 학력무관 스킬 Docker, MariaDB, MySQL, PostgreSQL, Ai, LLM, liama, Lamba 핵심역량 성실성, 성장지향성, 꼼꼼함","고용형태 정규직 수습 6개월 계약직 근무기간 6개월 급여 연봉 2,500만원 이상 - 면접 후 결정 지역 서울시 동작구 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 컴퓨터 프로그래밍 서비스업 사원수 28명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.famppy.com
제이피아이 헬스케어㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45274057?Oem_Code=C1&logpath=1&stext=&listno=203,"경력 경력 (3년이상) 학력 대학원(석사)이상 스킬 C, C#, C++",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 구로구 지도 시간 주5일 (월~금) 09:00~18:00 직급 과장~차장급,산업(업종) 제약·보건·바이오 사원수 140명 설립년도 1980년 (45년차) 기업형태 중소기업 (비상장) 홈페이지 jpi.co.kr
건설기계부품연구원,https://www.jobkorea.co.kr/Recruit/GI_Read/45271099?Oem_Code=C1&logpath=1&stext=&listno=204,경력 신입·경력 학력 대졸이상,고용형태 정규직 수습 1년 계약직 근무기간협의 급여 회사내규에 따름 - 면접 후 결정 지역 전북 군산시 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 컨설팅·연구·조사 사원수 109명 설립년도 2018년 (7년차) 기업형태 비영리단체·교육재단 (비상장) 홈페이지 koceti.re.kr
㈜마젠타로보틱스,https://www.jobkorea.co.kr/Recruit/GI_Read/45268720?Oem_Code=C1&logpath=1&stext=&listno=205,"경력 경력 (2년이상) 학력 대졸이상 스킬 Python, ROS 우대 기본우대 관련 학과 전공자","고용형태 정규직 수습 3개월 급여 연봉 5,000~6,000만원 - 면접 후 결정 지역 대전시 유성구 지도 시간 주5일 (월~금) 09:00~06:00 탄력근무제 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 18명 설립년도 2015년 (10년차) 기업형태 중소기업 (비상장) 홈페이지 ff00ff.kr
㈜온품,https://www.jobkorea.co.kr/Recruit/GI_Read/45268451?Oem_Code=C1&logpath=1&stext=&listno=206,"경력 경력 (2년이상) 학력 대졸이상 스킬 .Net, MongoDB, Python, Pytorch, Tensorflow, CNN, LSM, Scikit-Learn, ML.NET",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 서울시 영등포구 지도 시간 주5일 (월~금) 09:00~18:00 시차출근제 시행 직책 팀원,산업(업종) 전기·전자·제어 사원수 115명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 onpoom.co.kr
아이덴티파이㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45268027?Oem_Code=C1&logpath=1&stext=&listno=207,"경력 경력 (2년이상) 학력 대졸이상 스킬 Docker, Flask, kubernetes, Python, Pytorch, Tensorflow, CUDA, NLU, Fastapi 핵심역량 성취지향성, 창의성, 협동심 우대 기본우대 석사학위 수여자","고용형태 정규직 수습 1개월 급여 연봉 6,000~7,200만원 - 면접 후 결정 지역 경기도 성남시 수정구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제",산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 6명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 aidentify.io
브리드비인터내셔널,https://www.jobkorea.co.kr/Recruit/GI_Read/45267668?Oem_Code=C1&logpath=1&stext=&listno=208,경력 경력무관 학력 학력무관 우대 기본우대 유관업무 경력자,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 대구 달성군 지도 시간 주5일 (월~금) 10:00~19:00,산업(업종) 화장품 제조업 사원수 75명 설립년도 2014년 (11년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.bouquetgarni.kr
메디픽셀,https://www.jobkorea.co.kr/Recruit/GI_Read/45267633?Oem_Code=C1&logpath=1&stext=&listno=209,경력 경력 (3년이상) 학력 대졸이상 우대 기본우대 관련 학과 전공자,"고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 재택근무 가능 지도 시간 주5일 (월~금) 09:30~18:30 탄력근무제",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 26명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 medipixel.io
㈜핸디비전,https://www.jobkorea.co.kr/Recruit/GI_Read/45266211?Oem_Code=C1&logpath=1&stext=&listno=210,경력 신입·경력 학력 학력무관 우대 기본우대 영어가능자 자격증 정보처리기사 우대전공 제어계측공학과,고용형태 정규직 수습기간협의 계약직 근무기간협의 정규직 전환가능 프리랜서 근무기간협의 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 수원시 영통구 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급 더보기 과장~차장급 부장급 직급 더보기 레이어 닫기,산업(업종) 컴퓨터·하드웨어·장비 사원수 10명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 handyvision.co.kr
㈜핸디비전,https://www.jobkorea.co.kr/Recruit/GI_Read/45266208?Oem_Code=C1&logpath=1&stext=&listno=211,"경력 신입·경력 학력 대졸이상 (졸업예정자 가능) 스킬 Python, Pytorch 우대 기본우대 영어가능자 자격증 정보처리기사 우대전공 제어계측공학과","고용형태 정규직 수습기간협의 계약직 근무기간협의 정규직 전환가능 프리랜서 근무기간협의 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 수원시 영통구 , 재택근무 가능 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급 더보기 과장~차장급 부장급 직급 더보기 레이어 닫기",산업(업종) 컴퓨터·하드웨어·장비 사원수 10명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 handyvision.co.kr
㈜그린텍아이엔씨,https://www.jobkorea.co.kr/Recruit/GI_Read/45265067?Oem_Code=C1&logpath=1&stext=&listno=212,"경력 경력 (3년이상) 학력 학력무관 핵심역량 성실성, 꼼꼼함, 적응성, 계획성, 스트레스관리 우대 기본우대 유관업무 경력자(3년)",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 안양시 동안구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 전기·전자·제어 사원수 75명 설립년도 2002년 (23년차) 기업형태 중소기업 (비상장) 홈페이지 greentechinc.co.kr
대신경제연구소,https://www.jobkorea.co.kr/Recruit/GI_Read/45256008?Oem_Code=C1&logpath=1&stext=&listno=213,경력 신입·경력 학력 대졸이상 우대 기본우대 유관업무 경험자(인턴·알바) 우대전공 컴퓨터공학과,고용형태 계약직 근무기간협의 인턴 근무기간 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 중구 지도 시간 주5일 (월~금) 08:00~17:30 점심시간 1시간 30분 직급 사원급 더보기 주임~대리급 과장~차장급 직급 더보기 레이어 닫기 직책 팀원,산업(업종) 경영 컨설팅업 사원수 38명 설립년도 1984년 (41년차) 기업형태 중견기업 (비상장) 홈페이지 deri.co.kr
엔셀㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45263034?Oem_Code=C1&logpath=1&stext=&listno=214,"경력 신입 학력 대졸이상 스킬 Python, Tensorflow",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 솔루션·SI·CRM·ERP 사원수 141명 설립년도 2007년 (18년차) 기업형태 중소기업 (비상장) 홈페이지 enssel.com
다중지능연구소,https://www.jobkorea.co.kr/Recruit/GI_Read/45261753?Oem_Code=C1&logpath=1&stext=&listno=215,경력 경력무관 학력 학력무관,고용형태 정규직 수습 3개월 계약직 근무기간 12개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 동작구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 학원·어학원·교육원 사원수 4명 설립년도 2004년 (21년차) 기업형태 벤처기업 (비상장) 홈페이지 multiiq.com
㈜투비웨이,https://www.jobkorea.co.kr/Recruit/GI_Read/45260847?Oem_Code=C1&logpath=1&stext=&listno=216,"경력 신입 학력 대졸이상 스킬 Consulting, modeling, Palantir, o9, SAP IBP 핵심역량 성취지향성, 창의성, 성장지향성",고용형태 정규직 수습 2개월 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 97명 설립년도 2001년 (24년차) 기업형태 중소기업 (비상장) 홈페이지 tobeway.com
㈜크레셈,https://www.jobkorea.co.kr/Recruit/GI_Read/45259127?Oem_Code=C1&logpath=1&stext=&listno=217,"경력 경력 (3년이상) 학력 학력무관 스킬 C#, WPF, VC++, Machine Vision 핵심역량 성실성, 창의성, 협동심, 성취지향성, 적응성, 계획성 우대 기본우대 병역특례",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 인천시 연수구 지도 시간 주5일 (월~금) 09:30~18:30 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기 직책 팀원,산업(업종) 반도체·디스플레이·광학 사원수 70명 설립년도 2014년 (11년차) 기업형태 중소기업 (비상장) 홈페이지 cressem.com
㈜지란지교데이터,https://www.jobkorea.co.kr/Recruit/GI_Read/45258549?Oem_Code=C1&logpath=1&stext=&listno=218,"경력 경력 (5년이상) 학력 대졸이상 스킬 C++, Git, Jira, Pytorch, Confluence, OCR, Github, GITLAB, Object Detection, NER 핵심역량 윤리의식, 창의성, 협동심, 적응성, 스트레스관리 우대 기본우대 관련 학과 전공자 우대전공 정보통신공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 대전시 유성구 지도 시간 주5일 (월~금) 선택적근로시간제 탄력근무제 직급 과장~차장급 직책 팀원,산업(업종) 솔루션·SI·CRM·ERP 사원수 90명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.jirandata.co.kr
㈜트윔,https://www.jobkorea.co.kr/Recruit/GI_Read/45258117?Oem_Code=C1&logpath=1&stext=&listno=219,"경력 신입·경력 (1년이상) 학력 대졸이상 스킬 C, C#, C++, JAVA, OpenCV, Python 우대 기본우대 인근거주자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 화성시 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 전기·전자·제어 사원수 140명 설립년도 2010년 (15년차) 기업형태 중소기업 (코스닥 상장) 홈페이지 twim21.com
㈜트윔,https://www.jobkorea.co.kr/Recruit/GI_Read/45258101?Oem_Code=C1&logpath=1&stext=&listno=220,"경력 신입·경력 (1년이상) 학력 초대졸이상 스킬 C, C#, C++, JAVA, OpenCV, Python 우대 기본우대 인근거주자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 화성시 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 전기·전자·제어 사원수 140명 설립년도 2010년 (15년차) 기업형태 중소기업 (코스닥 상장) 홈페이지 twim21.com
㈜트윔,https://www.jobkorea.co.kr/Recruit/GI_Read/45258095?Oem_Code=C1&logpath=1&stext=&listno=221,"경력 경력 (3년이상) 학력 초대졸이상 스킬 C, C#, C++, JAVA, OpenCV, Python 우대 기본우대 인근거주자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 화성시 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 전기·전자·제어 사원수 140명 설립년도 2010년 (15년차) 기업형태 중소기업 (코스닥 상장) 홈페이지 twim21.com
캐낸다,https://www.jobkorea.co.kr/Recruit/GI_Read/45258002?Oem_Code=C1&logpath=1&stext=&listno=222,"경력 경력 (3년이상) 학력 초대졸이상 스킬 AWS, Git, JAVA, PostgreSQL, RestAPI, Spring Framework 우대 기본우대 영어능통자(원어민수준)",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 5명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장)
㈜인터전기,https://www.jobkorea.co.kr/Recruit/GI_Read/45257238?Oem_Code=C1&logpath=1&stext=&listno=223,"경력 경력 (7년이상) 학력 대학원(석사)이상 스킬 Android, API, C, C++, JAVA, Javascript, 임베디드리눅스, 임베디드 소프트웨어, 임베디드 하드웨어, Ai 핵심역량 계획성, 성실성, 성취지향성, 꼼꼼함, 적응성, 창의성, 성장지향성 우대 기본우대 영어가능자 자격증 정보처리기사 우대전공 컴퓨터공학과","고용형태 정규직 급여 연봉 7,000만원 이상 - 면접 후 결정 지역 경기도 고양시 덕양구 지도 시간 주5일 (월~금) 08:30~17:30 직급 과장~차장급 직책 팀원 더보기 팀장/매니저/실장 직책 더보기 레이어 닫기",산업(업종) 전기·전자·제어 사원수 35명 설립년도 2007년 (18년차) 기업형태 중소기업 (비상장) 홈페이지 inter-elec.com
㈜쓰리아이,https://www.jobkorea.co.kr/Recruit/GI_Read/45256733?Oem_Code=C1&logpath=1&stext=&listno=224,경력 경력 (5년이상) 학력 대졸이상 우대 기본우대 석사학위 수여자,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 솔루션·SI·CRM·ERP 사원수 70명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.3i.ai
㈜에이스웍스코리아,https://www.jobkorea.co.kr/Recruit/GI_Read/45255793?Oem_Code=C1&logpath=1&stext=&listno=225,경력 신입 학력 대졸이상,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제,산업(업종) 전기·전자·제어 사원수 80명 설립년도 1999년 (26년차) 기업형태 중소기업 (비상장) 홈페이지 aceworks.ai
올거나이즈코리아㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45254185?Oem_Code=C1&logpath=1&stext=&listno=226,"경력 경력무관 학력 학력무관 스킬 Python, SQL",고용형태 정규직 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 데이터베이스 및 온라인정보 제공업 사원수 65명 설립년도 2018년 (7년차) 기업형태 중소기업 (비상장)
㈜바이브컴퍼니,https://www.jobkorea.co.kr/Recruit/GI_Read/45254690?Oem_Code=C1&logpath=1&stext=&listno=227,"경력 경력 (5년이상) 학력 대졸이상 (졸업예정자 가능) 스킬 API, JAVA, JSP, MySQL, Oracle, SQL",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 용산구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 솔루션·SI·CRM·ERP 사원수 130명 설립년도 2000년 (25년차) 기업형태 벤처기업 (코스닥 상장) 홈페이지 vaiv.kr
